date,region,resource_type,metric,forecast,lower_95,upper_95,run_timestamp
2023-04-23,Southeast Asia,Container,usage_cpu,59.57142857142857,35.04274375445205,84.10011338840509,2025-10-09 10:00:50.410835+00:00
2023-04-24,Southeast Asia,Container,usage_cpu,59.57142857142857,35.04274375445205,84.10011338840509,2025-10-09 10:00:50.410835+00:00
2023-04-25,Southeast Asia,Container,usage_cpu,59.57142857142857,35.04274375445205,84.10011338840509,2025-10-09 10:00:50.410835+00:00
2023-04-26,Southeast Asia,Container,usage_cpu,59.57142857142857,35.04274375445205,84.10011338840509,2025-10-09 10:00:50.410835+00:00
2023-04-27,Southeast Asia,Container,usage_cpu,59.57142857142857,35.04274375445205,84.10011338840509,2025-10-09 10:00:50.410835+00:00
2023-04-28,Southeast Asia,Container,usage_cpu,59.57142857142857,35.04274375445205,84.10011338840509,2025-10-09 10:00:50.410835+00:00
2023-04-29,Southeast Asia,Container,usage_cpu,59.57142857142857,35.04274375445205,84.10011338840509,2025-10-09 10:00:50.410835+00:00
2023-04-30,Southeast Asia,Container,usage_cpu,59.57142857142857,35.04274375445205,84.10011338840509,2025-10-09 10:00:50.410835+00:00
2023-04-01,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-02,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-03,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-04,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-05,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-06,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-07,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-08,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-09,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-10,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-11,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-12,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-13,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-14,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-15,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-16,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-17,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-18,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-19,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-20,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-21,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-22,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-23,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-24,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-25,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-26,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-27,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-28,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-29,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-30,Southeast Asia,Storage,usage_cpu,82.14285714285714,51.70024091562364,112.58547337009064,2025-10-09 10:00:50.483040+00:00
2023-04-01,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-02,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-03,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-04,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-05,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-06,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-07,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-08,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-09,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-10,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-11,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-12,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-13,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-14,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-15,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-16,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-17,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-18,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-19,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-20,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-21,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-22,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-23,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-24,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-25,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-26,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-27,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-28,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-29,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-30,Southeast Asia,VM,usage_cpu,78.28571428571429,48.51149061149738,108.0599379599312,2025-10-09 10:00:50.564453+00:00
2023-04-01,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-02,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-03,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-04,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-05,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-06,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-07,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-08,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-09,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-10,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-11,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-12,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-13,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-14,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-15,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-16,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-17,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-18,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-19,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-20,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-21,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-22,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-23,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-24,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-25,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-26,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-27,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-28,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-29,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-30,West US,Container,usage_cpu,69.28571428571429,39.42678130711156,99.14464726431704,2025-10-09 10:00:50.683841+00:00
2023-04-01,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-02,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-03,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-04,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-05,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-06,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-07,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-08,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-09,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-10,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-11,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-12,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-13,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-14,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-15,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-16,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-17,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-18,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-19,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-20,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-21,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-22,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-23,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-24,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-25,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-26,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-27,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-28,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-29,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-30,West US,Storage,usage_cpu,73.0,45.91503242561019,100.0849675743898,2025-10-09 10:00:50.768100+00:00
2023-04-01,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-02,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-03,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-04,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-05,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-06,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-07,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-08,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-09,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-10,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-11,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-12,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-13,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-14,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-15,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-16,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-17,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-18,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-19,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-20,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-21,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-22,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-23,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-24,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-25,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-26,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-27,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-28,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-29,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-30,West US,VM,usage_cpu,68.0,37.95736972196029,98.04263027803972,2025-10-09 10:00:50.834167+00:00
2023-04-01,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-02,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-03,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-04,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-05,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-06,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-07,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-08,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-09,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-10,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-11,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-12,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-13,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-14,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-15,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-16,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-17,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-18,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-19,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-20,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-21,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-22,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-23,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-24,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-25,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-26,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-27,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-28,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-29,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-30,East US,Container,usage_cpu,79.42857142857143,55.558137987938686,103.29900486920415,2025-10-09 10:00:51.296433+00:00
2023-04-01,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-02,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-03,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-04,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-05,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-06,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-07,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-08,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-09,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-10,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-11,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-12,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-13,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-14,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-15,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-16,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-17,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-18,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-19,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-20,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-21,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-22,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-23,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-24,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-25,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-26,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-27,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-28,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
2023-04-29,East US,Storage,usage_cpu,74.0,46.91014200043157,101.08985799956844,2025-10-09 10:00:51.342339+00:00
